id,area,component,kind,label,handlers,disabled,visibilityConditions,title,helpId,testPointers,evidence,reviewFlags
"src/ui/laser/board-capture/BoardCaptureSteps.tsx:65:11","laser","BoardCaptureSteps","button-component-call","Start over","{""onClick"":""props.onReset""}","props.sessionDisabled","[""count > 0""]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/board-capture/BoardCaptureSteps.tsx:133:7","laser","MeasuredBoard","button-component-call","Create board outline","{""onClick"":""props.onFinish""}","tooSmall || props.disabled","[]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/board-capture/BoardFineJogControls.tsx:78:13","laser","BoardFineJogControls","button-component-call","`Set fine jog step to ${option} millimeters`","{""onClick"":""() => setPreferredStep(option)""}","null","[]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/board-capture/BoardPlacementControls.tsx:35:11","laser","BoardPlacementControls","button-component-call","{label}","{""onClick"":""() => alignToBox(anchor)""}","!canAlign","[]","canAlign ? `Move artwork to the ${label} of the board` : 'Select your artwork first'","null","[]","source-inventory-only","[]"
"src/ui/laser/board-capture/BoardPlacementControls.tsx:54:9","laser","BoardPlacementControls","button-component-call","Capture a new board","{""onClick"":""props.onReset""}","props.disabled || props.verification.activeTarget !== null","[]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/board-capture/BoardPlacementControls.tsx:61:9","laser","BoardPlacementControls","button-component-call","Remove board","{""onClick"":""() => { if (boardSessionIsLocked(props.verification)) return; removeBoard(); props.onReset(); }""}","props.disabled || props.verification.activeTarget !== null","[]","Delete this board outline","null","[]","source-inventory-only","[]"
"src/ui/laser/board-capture/BoardPlacementControls.tsx:90:9","laser","FillBoardControls","button-component-call","Fit to board","{""onClick"":""props.onFit""}","!props.canFit","[]","props.canFit ? 'Scale the selected design to fill the board' : 'Select exactly one design to fit to the board'","null","[]","source-inventory-only","[]"
"src/ui/laser/board-capture/BoardShapeToggle.tsx:27:9","laser","BoardShapeToggle","button-component-call","{label}","{""onClick"":""() => onChange(kind)""}","disabled","[]","`Capture a ${label.toLowerCase()} board`","null","[]","source-inventory-only","[]"
"src/ui/laser/board-capture/BoardVerificationControls.tsx:31:11","laser","BoardVerificationControls","button-component-call","{shortTargetLabel(target)}","{""onClick"":""() => props.controller.selectTarget(target)""}","checksDisabled","[]","`Move the laser head beam-off to the ${boardVerificationTargetLabel(target).toLowerCase()}`","null","[]","source-inventory-only","[]"
"src/ui/laser/board-capture/BoardVerificationControls.tsx:80:11","laser","ActiveVerification","button-component-call","{props.controller.cancelling ? 'Stopping...' : 'Cancel check'}","{""onClick"":""props.controller.cancel""}","props.controller.cancelling","[""props.controller.canCancelMove""]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/board-capture/BoardVerificationControls.tsx:102:11","laser","ActiveVerification","button-component-call","{props.controller.saving ? 'Updating…' : 'Use current head position & update board'}","{""onClick"":""props.controller.confirmCurrentPosition""}","props.disabled || props.controller.saving","[]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/board-capture/BoardVerificationControls.tsx:109:11","laser","ActiveVerification","button-component-call","Cancel","{""onClick"":""props.controller.cancel""}","props.controller.saving","[]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/board-capture/BoardVerificationControls.tsx:124:9","laser","ActiveVerification","button-component-call","Yes, correct","{""onClick"":""props.controller.acceptTarget""}","null","[]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/board-capture/BoardVerificationControls.tsx:127:9","laser","ActiveVerification","button-component-call","No, adjust it","{""onClick"":""props.controller.adjustTarget""}","null","[]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/board-capture/BoardVerificationControls.tsx:128:9","laser","ActiveVerification","button-component-call","Cancel","{""onClick"":""props.controller.cancel""}","null","[]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/board-capture/CircleBoardPlacementControls.tsx:25:9","laser","CircleBoardPlacementControls","button-component-call","Center","{""onClick"":""() => alignToBox('center')""}","!canAlign","[]","canAlign ? 'Move artwork to the center of the board' : 'Select your artwork first'","null","[]","source-inventory-only","[]"
"src/ui/laser/board-capture/CircleBoardPlacementControls.tsx:40:9","laser","CircleBoardPlacementControls","button-component-call","Capture a new board","{""onClick"":""props.onReset""}","props.disabled || props.verification.activeTarget !== null","[]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/board-capture/CircleBoardPlacementControls.tsx:47:9","laser","CircleBoardPlacementControls","button-component-call","Remove board","{""onClick"":""() => { if ( props.verification.activeTarget !== null || useLaserStore.getState().motionOperation !== null ) { return; } removeBoard(); props.onReset(); }""}","props.disabled || props.verification.activeTarget !== null","[]","Delete this board outline","null","[]","source-inventory-only","[]"
"src/ui/laser/board-capture/CircleCaptureSteps.tsx:25:9","laser","CircleCaptureSteps","button-component-call","Find center from rim","{""onClick"":""() => props.onMethodChange('rim-fit')""}","props.sessionDisabled","[]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/board-capture/CircleCaptureSteps.tsx:33:9","laser","CircleCaptureSteps","button-component-call","Center already marked","{""onClick"":""() => props.onMethodChange('marked-center')""}","props.sessionDisabled","[]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/board-capture/CircleCaptureSteps.tsx:60:9","laser","RimFitCapture","button-component-call","Capture rim point","{""onClick"":""props.onCapture""}","props.disabled || props.livePosition === null || complete","[]","Record a well-spaced point on the physical circle rim. The laser stays off.","null","[]","source-inventory-only","[]"
"src/ui/laser/board-capture/CircleCaptureSteps.tsx:68:9","laser","RimFitCapture","button-component-call","Undo last","{""onClick"":""props.onUndo""}","props.sessionDisabled || count === 0","[]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/board-capture/CircleCaptureSteps.tsx:76:11","laser","RimFitCapture","button-component-call","Start over","{""onClick"":""() => props.onMethodChange('rim-fit')""}","props.sessionDisabled","[""count > 0""]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/board-capture/CircleCaptureSteps.tsx:116:9","laser","MarkedCenterCapture","button-component-call","{count === 0 ? 'Capture center' : 'Capture edge'}","{""onClick"":""props.onCapture""}","props.disabled || props.livePosition === null || count >= 2","[]","markedCaptureTitle(count, props.livePosition)","null","[]","source-inventory-only","[]"
"src/ui/laser/board-capture/CircleCaptureSteps.tsx:124:9","laser","MarkedCenterCapture","button-component-call","Undo last","{""onClick"":""props.onUndo""}","props.sessionDisabled || count === 0","[]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/board-capture/CircleCaptureSteps.tsx:132:11","laser","MarkedCenterCapture","button-component-call","Start over","{""onClick"":""() => props.onMethodChange('marked-center')""}","props.sessionDisabled","[""count > 0""]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/board-capture/CircleCaptureSteps.tsx:201:7","laser","CircleDiameterForm","button-component-call","{saving ? 'Creating…' : 'Create board outline'}","{""onClick"":""draw""}","props.disabled || !canDraw || saving","[]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/board-capture/CircleCenterConfirmation.tsx:179:7","laser","CircleCenterAction","button-component-call","Move to calculated center","{""onClick"":""controller.moveToCenter""}","confirmation.disabled || confirmation.fit.diameterMm < MIN_BOARD_DIMENSION_MM","[]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/board-capture/CircleCenterConfirmation.tsx:197:7","laser","CircleCenterAction","button-component-call","{controller.saving ? 'Creating…' : 'Use current head position as center'}","{""onClick"":""controller.createAtCurrentPosition""}","confirmation.disabled || confirmation.livePosition === null || controller.saving || confirmation.fit.diameterMm < MIN_BOARD_DIMENSION_MM","[]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/board-capture/CircleCenterConfirmation.tsx:225:9","laser","CircleCenterMovingAction","button-component-call","{controller.cancelling ? 'Stopping...' : 'Cancel center move'}","{""onClick"":""controller.cancelMove""}","controller.cancelling","[""controller.canCancelMove""]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/board-capture/ManualSizeForm.tsx:48:7","laser","ManualSizeForm","button-component-call","Draw board at this size","{""onClick"":""() => valid && onDraw(width, height)""}","disabled || !valid","[]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/console/ConsoleCommandDeck.tsx:49:15","laser","ConsoleCommandDeck","button-component-call","","{}","null","[]","null","null","[""src/ui/laser/console/ConsoleCommandDeck.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/console/ConsoleCommandDeck.tsx:94:11","laser","QuickCommandRow","native-button","{quick.label}","{""onClick"":""() => props.onSend(quick.command)""}","props.isSending || disabledReason !== null","[]","disabledReason ?? quick.hint","null","[""src/ui/laser/console/ConsoleCommandDeck.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/console/ConsoleCommandDeck.tsx:138:7","laser","ConsoleCommandForm","native-button","{props.isSending ? 'Sending...' : 'Send'}","{}","props.isSending || props.sendDisabledReason !== null","[]","props.isSending ? 'Waiting for the command write to finish.' : (props.sendDisabledReason ?? '')","null","[""src/ui/laser/console/ConsoleCommandDeck.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/console/user-macros/UserMacroPanel.tsx:15:7","laser","UserMacroPanel","disclosure","User macros ( {model.macros.length} )","{}","null","[]","Show or hide saved user macros.","null","[]","source-inventory-only","[]"
"src/ui/laser/console/user-macros/UserMacroPanel.tsx:85:7","laser","MacroSelector","native-button","New macro","{""onClick"":""props.onNew""}","null","[]","Create a new single-command user macro.","null","[]","source-inventory-only","[]"
"src/ui/laser/console/user-macros/UserMacroPanel.tsx:88:7","laser","MacroSelector","native-button","Edit","{""onClick"":""props.onEdit""}","!hasSelection","[]","Edit the selected user macro.","null","[]","source-inventory-only","[]"
"src/ui/laser/console/user-macros/UserMacroPanel.tsx:96:7","laser","MacroSelector","native-button","Delete","{""onClick"":""props.onDelete""}","!hasSelection","[]","Delete the selected user macro from this browser.","null","[]","source-inventory-only","[]"
"src/ui/laser/console/user-macros/UserMacroPanel.tsx:134:9","laser","MacroEditorForm","native-button","Save macro","{""onClick"":""props.onSave""}","null","[]","Validate and save this user macro locally.","null","[]","source-inventory-only","[]"
"src/ui/laser/console/user-macros/UserMacroPanel.tsx:141:9","laser","MacroEditorForm","native-button","Cancel","{""onClick"":""props.onCancel""}","null","[]","Discard these unsaved macro edits.","null","[]","source-inventory-only","[]"
"src/ui/laser/console/user-macros/UserMacroPanel.tsx:182:7","laser","MacroRunner","native-button","{props.isSending ? 'Sending...' : 'Run user macro'}","{""onClick"":""props.onRun""}","props.isSending || props.isInputDisabled","[]","Expand and send this one command through the existing Console path.","null","[]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupCncJobStep.tsx:182:7","laser","DraftMaterialPicker","native-button","{preset === null ? `Use ${MANUAL_FEEDS_LABEL}` : `Apply ${preset.label} to operations`}","{""onClick"":""() => props.onApply(preset?.value ?? null)""}","null","[]","preset === null ? 'Stage manual feeds while preserving every current operation number.' : `Stage ${preset.label} starting values for every operation; final Save commits them.`","null","[]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupCncPreset.tsx:35:7","laser","DeviceSetupCncPreset","disclosure","Optional: start from a CNC machine preset","{}","null","[]","Show or hide built-in CNC presets for work area and spindle limits.","null","[""src/ui/laser/device-setup/DeviceSetupCncPreset.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupCncPreset.tsx:55:9","laser","DeviceSetupCncPreset","native-button","Load into draft","{""onClick"":""apply""}","preset === null","[]","preset === null ? 'Choose a CNC machine preset first.' : 'Copy this preset into the unsaved Machine Setup draft.'","null","[""src/ui/laser/device-setup/DeviceSetupCncPreset.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupCncPreset.tsx:102:13","laser","PresetDisclosure","link","{source.label}","{}","null","[]","source.supports","null","[""src/ui/laser/device-setup/DeviceSetupCncPreset.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupCncProfiles.tsx:47:9","laser","DeviceSetupCncProfiles","native-button","Apply saved setup profile","{""onClick"":""applySelected""}","null","[]","Copy the selected saved profile into this draft; final Save commits it to the project.","null","[]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupCncProfiles.tsx:55:9","laser","DeviceSetupCncProfiles","native-button","Delete saved setup profile","{""onClick"":""deleteSelected""}","null","[]","Delete the selected app-level saved profile immediately.","null","[]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupCncProfiles.tsx:73:9","laser","DeviceSetupCncProfiles","native-button","Save current draft as setup profile","{""onClick"":""saveDraft""}","null","[]","Save the current draft to the app-level profile library immediately.","null","[]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupCncReview.tsx:20:9","laser","DeviceSetupCncReview","button-component-call","Edit","{""onClick"":""props.onEdit""}","null","[]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupCncTilingFields.tsx:25:7","laser","DeviceSetupCncTilingFields","button-component-call","","{}","null","[]","null","null","[""src/ui/laser/device-setup/DeviceSetupRegistrationFields.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupCncTilingFields.tsx:27:9","laser","DeviceSetupCncTilingFields","input-control","Enable tiling","{""onChange"":""(event) => props.onChange(event.target.checked ? DEFAULT_CNC_TILING : undefined)""}","null","[]","Stage indexed multi-file tiling for this CNC job.","null","[""src/ui/laser/device-setup/DeviceSetupRegistrationFields.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupCncTilingFields.tsx:62:13","laser","DeviceSetupCncTilingFields","input-control","Drill registration holes","{""onChange"":""(event) => edit({ registrationHoles: event.target.checked })""}","null","[""not props.tiling === undefined""]","Include registration holes in tile overlap strips.","null","[""src/ui/laser/device-setup/DeviceSetupRegistrationFields.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupCncToolPlan.tsx:59:7","laser","OperationToolPlan","disclosure","{props.layer.name} {operationSummary(props.machine, props.draft)}","{}","null","[]","`Show Startup assignments for ${props.layer.name}.`","null","[""src/ui/laser/device-setup/DeviceSetupCncToolPlan.pictures.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupConfirmStep.tsx:35:11","laser","DeviceSetupConfirmStep","input-control","Homing enabled","{""onChange"":""(event) => update({ homing: { ...state.draft.homing, enabled: event.target.checked } })""}","guide.homeCommand === null","[]","Enable Home only after physical switches, axis direction, and the homing corner are verified.","null","[]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupConnectStep.tsx:147:7","laser","ConnectionMismatch","button-component-call","Reconnect using selected profile","{""onClick"":""() => void model.reconnect().catch(showError(model.pushToast))""}","null","[]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupConnectStep.tsx:154:9","laser","ConnectionMismatch","button-component-call","Use detected {detectedGuide.label} in draft","{""onClick"":""() => props.dispatch({ kind: 'select-controller', controllerKind: detectedGuide.kind, })""}","null","[""detectedGuide !== null && model.detectedControllerKind !== model.controllerKind""]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupConnectStep.tsx:177:9","laser","ConnectionActions","button-component-call","Connect…","{""onClick"":""() => void model.openConnection().catch(showError(model.pushToast))""}","model.connection.kind === 'connecting' || !model.supportsSerial","[]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupConnectStep.tsx:191:9","laser","ConnectionActions","button-component-call","Run read-only checks","{""onClick"":""() => void model.readController()""}","model.mismatch || model.controllerOperation !== null || (model.guide.identityCommands.length === 0 && model.guide.settingsCommands.length === 0)","[]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupConnectStep.tsx:250:7","laser","CommandContract","disclosure","Commands and configuration used for {guide.label}","{}","null","[]","`Show the exact read, status, home, and configuration contract for ${guide.label}.`","null","[]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupControls.tsx:33:7","laser","DeviceSetupControls","button-component-call","Machine Setup","{""onClick"":""() => openMachineSetup()""}","null","[]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupDetectedApply.tsx:27:7","laser","DeviceSetupDetectedApply","button-component-call","Use detected values","{""onClick"":""() => props.dispatch({ kind: 'accept-detected', patch: props.detected, useSpindleScaleAsRpm: offerRpm && rpmChoice.checked, })""}","null","[]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupFirmwareStep.tsx:99:9","laser","ComparedFirmware","input-control","Confirm controller backup exported","{""onChange"":""(event) => dispatch({ kind: 'set-firmware-backup-confirmed', confirmed: event.target.checked, })""}","null","[]","Attest that the current settings dump was exported and stored before queueing a write.","null","[""src/ui/laser/device-setup/DeviceSetupFirmwareStep.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupFirmwareStep.tsx:243:9","laser","FirmwareSyncRow","input-control","`Confirm write ${diff.code}`","{""onChange"":""(event) => setConfirmed(event.target.checked)""}","null","[]","`Confirm the exact proposed value ${diff.code}=${diff.desired} before it can be queued.`","null","[""src/ui/laser/device-setup/DeviceSetupFirmwareStep.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupFirmwareStep.tsx:252:7","laser","FirmwareSyncRow","button-component-call","{props.queued ? `Remove queued ${diff.code}` : `Queue ${diff.code} for Save`}","{""onClick"":""toggle""}","!props.queued && !canQueue","[]","null","null","[""src/ui/laser/device-setup/DeviceSetupFirmwareStep.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupIdentifyStep.tsx:175:7","laser","AdvancedConnection","disclosure","Advanced connection and streaming","{}","null","[]","Show or hide controller streaming and receive-window settings.","null","[]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupIdentifyStep.tsx:240:7","laser","HostedStreamingRow","input-control","Read the serial port and refill the job stream in a worker","{""onChange"":""(event) => props.update({ workerHostedStreaming: event.target.checked })""}","null","[]","Experimental, untested on hardware. Reads the port and writes job refills off the main thread, so a busy interface cannot delay the controller. A browser that cannot hand the port to a worker keeps the normal transport.","null","[]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupIdentifyStep.tsx:255:7","laser","ProfileImport","disclosure","Import or export a machine profile","{}","null","[]","Show or hide machine-profile import and export tools.","null","[]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupMachineCapability.tsx:66:7","laser","MachineCapabilityRadio","input-control","`Configure Machine Setup for ${props.label}.`","{""onChange"":""props.onChange""}","null","[]","`Configure Machine Setup for ${props.label}.`","null","[]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupOptionsStep.tsx:157:7","laser","OptionSection","disclosure","{props.title} {props.status}","{}","null","[]","`Show or hide ${props.title}. Current: ${props.status}`","null","[""src/ui/laser/device-setup/DeviceSetupMaxFeedInvariant.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupOptionsStep.tsx:162:9","laser","OptionSection","button-component-call","","{}","null","[]","null","null","[""src/ui/laser/device-setup/DeviceSetupMaxFeedInvariant.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupProfilePicker.tsx:122:7","laser","PresetCard","button-component-call","{props.isActive ? 'Selected' : `Use ${profile.name}`}","{""onClick"":""props.onUse""}","props.isActive","[]","buttonTitle","null","[]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupRasterDiagnostics.tsx:23:7","laser","DeviceSetupRasterDiagnostics","disclosure","Raster Diagnostics and assisted conversion","{}","null","[]","Show or hide raster diagnostics and assisted scan-offset conversion for this setup draft.","null","[]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupRegistrationFields.tsx:43:9","laser","DeviceSetupRegistrationFields","native-button","Configure registration","{""onClick"":""() => props.onChange( registrationDraftFromCurrentSettings(props.machine, props.referenceSettings), )""}","null","[]","Create a separate registration cutting plan from the current default cutter and operation values, ready for review.","null","[""src/ui/laser/device-setup/DeviceSetupRegistrationFields.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupReviewStep.tsx:275:9","laser","ReviewSection","button-component-call","Edit","{""onClick"":""props.onEdit""}","null","[]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupRotaryFields.tsx:20:11","laser","DeviceSetupRotaryFields","input-control","Enable rotary attachment","{""onChange"":""(event) => onChange({ ...value, enabled: event.target.checked })""}","null","[]","Enable rotary output only while the attachment is installed and calibrated.","null","[]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupRotaryFields.tsx:53:11","laser","DeviceSetupRotaryFields","input-control","Reverse rotary direction","{""onChange"":""(event) => onChange({ ...value, reverseAxis: event.target.checked })""}","null","[]","Reverse rotary travel only if the calibration test moves in the wrong direction.","null","[]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupWizard.tsx:180:9","laser","SetupStepper","native-button","`Go to step ${index + 1}: ${STEP_TITLES[step]}`","{""onClick"":""() => props.dispatch({ kind: 'go', step })""}","null","[]","`Open ${STEP_TITLES[step]}`","null","[""src/ui/laser/device-setup/DeviceSetupWizard.catalog.test.tsx"",""src/ui/laser/device-setup/DeviceSetupWizard.cnc.test.tsx"",""src/ui/laser/device-setup/DeviceSetupWizard.detected-values.test.tsx"",""src/ui/laser/device-setup/DeviceSetupWizard.navigation.test.tsx"",""src/ui/laser/device-setup/DeviceSetupWizard.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupWizard.tsx:209:7","laser","SetupActions","button-component-call","Cancel without saving","{""onClick"":""props.onClose""}","props.saving","[]","null","null","[""src/ui/laser/device-setup/DeviceSetupWizard.catalog.test.tsx"",""src/ui/laser/device-setup/DeviceSetupWizard.cnc.test.tsx"",""src/ui/laser/device-setup/DeviceSetupWizard.detected-values.test.tsx"",""src/ui/laser/device-setup/DeviceSetupWizard.navigation.test.tsx"",""src/ui/laser/device-setup/DeviceSetupWizard.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupWizard.tsx:216:7","laser","SetupActions","button-component-call","Back","{""onClick"":""() => props.dispatch({ kind: 'back' })""}","props.saving || isFirstDeviceSetupStep(props.state.step, props.state.machineKind)","[]","null","null","[""src/ui/laser/device-setup/DeviceSetupWizard.catalog.test.tsx"",""src/ui/laser/device-setup/DeviceSetupWizard.cnc.test.tsx"",""src/ui/laser/device-setup/DeviceSetupWizard.detected-values.test.tsx"",""src/ui/laser/device-setup/DeviceSetupWizard.navigation.test.tsx"",""src/ui/laser/device-setup/DeviceSetupWizard.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupWizard.tsx:224:9","laser","SetupActions","button-component-call","{saveButtonLabel(props.saving, props.firmwareWriteCount, props.state.machineKind)}","{""onClick"":""props.onSave""}","!ready || props.saving","[""finalStep""]","null","null","[""src/ui/laser/device-setup/DeviceSetupWizard.catalog.test.tsx"",""src/ui/laser/device-setup/DeviceSetupWizard.cnc.test.tsx"",""src/ui/laser/device-setup/DeviceSetupWizard.detected-values.test.tsx"",""src/ui/laser/device-setup/DeviceSetupWizard.navigation.test.tsx"",""src/ui/laser/device-setup/DeviceSetupWizard.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/device-setup/DeviceSetupWizard.tsx:236:9","laser","SetupActions","button-component-call","Next","{""onClick"":""() => props.dispatch({ kind: 'next' })""}","!canAdvanceDeviceSetup(props.state)","[""not finalStep""]","null","null","[""src/ui/laser/device-setup/DeviceSetupWizard.catalog.test.tsx"",""src/ui/laser/device-setup/DeviceSetupWizard.cnc.test.tsx"",""src/ui/laser/device-setup/DeviceSetupWizard.detected-values.test.tsx"",""src/ui/laser/device-setup/DeviceSetupWizard.navigation.test.tsx"",""src/ui/laser/device-setup/DeviceSetupWizard.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/job-review/JobReviewCncOwnerActions.tsx:23:7","laser","JobReviewCncOwnerActions","button-component-call","Edit Artwork settings","{""onClick"":""handleEditArtwork""}","null","[]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/job-review/JobReviewCncOwnerActions.tsx:24:7","laser","JobReviewCncOwnerActions","button-component-call","Edit Startup Setup","{""onClick"":""handleEditStartup""}","null","[]","null","null","[]","source-inventory-only","[]"
"src/ui/laser/job-review/JobReviewControllerSection.tsx:30:7","laser","JobReviewControllerSection","disclosure","Controller — {controllerReviewSummary(args)} {facts.length === 0 ? null : ( <span style={detailsSummaryCountStyle}> · {facts.length} fact{facts.length === 1 ? '' : 's'} </span> )}","{}","null","[]","Expand to review the live controller facts: firmware, state, position, WCS, overrides, and the $$ settings read this session.","null","[""src/ui/laser/job-review/JobReviewControllerSection.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/job-review/JobReviewDialog.tsx:90:9","laser","OpenJobReview","button-component-call","Cancel","{""onClick"":""handleCancel""}","null","[]","copy.cancelTitle","null","[""src/ui/laser/job-review/JobReviewDialog.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/job-review/JobReviewDialog.tsx:93:9","laser","OpenJobReview","button-component-call","{copy.confirmLabel}","{""onClick"":""handleConfirm""}","startDisabledReason !== null","[]","startDisabledReason ?? copy.confirmTitle","null","[""src/ui/laser/job-review/JobReviewDialog.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/job-review/JobReviewDialog.tsx:146:7","laser","BlockerBanner","button-component-call","Retry preparation","{""onClick"":""props.onRetry""}","null","[]","null","null","[""src/ui/laser/job-review/JobReviewDialog.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/job-review/JobReviewLayerCells.tsx:112:11","laser","LaserRowCells","input-control","`Air assist for ${props.ariaContext}`","{""onChange"":""(event) => props.onCommit({ airAssist: event.target.checked })""}","null","[]","Toggle air assist for this operation","null","[]","source-inventory-only","[]"
"src/ui/laser/job-review/JobReviewMachineSection.tsx:33:7","laser","JobReviewMachineSection","disclosure","Machine — {project.device.name} · {facts.length} fact {facts.length === 1 ? '' : 's'}","{}","null","[]","Expand to review the machine profile facts: bed, origin, dialect, and the laser or CNC setup this job will run with.","null","[]","source-inventory-only","[]"
"src/ui/laser/job-review/JobReviewSettingsApproval.tsx:30:7","laser","JobReviewSettingsApproval","button-component-call","Approve settings","{""onClick"":""handleApprove""}","null","[]","hasChanges ? 'Approve the changed main settings and refresh the exact job review.' : 'Approve the current main Artwork / Operations settings.'","null","[""src/ui/laser/job-review/JobReviewSettingsApproval.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/job-review/JobReviewWarnings.tsx:21:7","laser","JobReviewWarnings","disclosure","Warnings ( {props.warnings.length} ) {' '} — open to review; none block the start","{}","null","[]","Review every warning for this job. Warnings never block the start.","null","[]","source-inventory-only","[]"
"src/ui/laser/super-console/SuperConsoleDiagnostics.tsx:74:7","laser","DiagnosticSection","disclosure","{SECTION_LABELS[props.section]}","{}","null","[]","`Expand or collapse ${SECTION_LABELS[props.section].toLowerCase()} diagnostics.`","null","[]","source-inventory-only","[]"
"src/ui/laser/super-console/SuperConsoleDialog.tsx:110:11","laser","SuperConsoleToolbar","input-control","group.hint","{""onChange"":""() => props.view.toggleGroup(group.id)""}","null","[]","group.hint","null","[""src/ui/laser/super-console/SuperConsoleDialog.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/super-console/SuperConsoleDialog.tsx:131:9","laser","SuperConsoleToolbar","input-control","Keep the transcript scrolled to the newest visible line.","{""onChange"":""(event) => props.view.setFollowLatest(event.target.checked)""}","null","[]","Keep the transcript scrolled to the newest visible line.","null","[""src/ui/laser/super-console/SuperConsoleDialog.test.tsx""]","source-inventory-only","[]"
